bikepoint_id,terminal_name,station_name,lat,lon,capacity,installed,locked,temporary,terminal_num
724,300046,"Alma Road, Wandsworth",51.457991,-0.184806,28,true,false,false,300046
725,300050,"Walworth Square, Walworth",51.491327,-0.096518,24,true,false,false,300050
726,300047,"Alfreda Street, Battersea Park",51.47505,-0.150908,22,true,false,false,300047
727,300054,"Chesilton Road, Fulham",51.475698,-0.205876,23,true,false,false,300054
728,300044,"Putney Bridge Road, East Putney",51.461999,-0.20624,29,true,false,false,300044
729,300043,"St. Peter's Terrace, Fulham",51.478939,-0.208485,24,true,false,false,300043
730,300082,"Bridge Avenue, Hammersmith",51.492084,-0.229116,18,true,false,false,300082
731,300095,"Michael Road, Walham Green",51.477276,-0.18921,37,true,false,false,300095
732,300083,"Duke Street Hill, London Bridge",51.506304,-0.087262,21,true,false,false,300083
733,300093,"Park Lane, Mayfair",51.505426,-0.150817,18,true,false,false,300093
734,300094,"Plough Terrace, Clapham Junction",51.462305,-0.175407,31,true,false,false,300094
735,200120,"Grant Road East, Clapham Junction",51.464894,-0.173029,28,true,false,false,200120
736,300088,"Queensdale Road, Shepherd's Bush",51.50659,-0.216104,28,true,false,false,300088
737,300086,"Fulham Broadway, Walham Green",51.479932,-0.194116,26,true,false,false,300086
738,300087,"Imperial Road, Sands End",51.475142,-0.187278,37,true,false,false,300087
739,300091,"Hortensia Road, West Brompton",51.481765,-0.185273,28,true,false,false,300091
740,300084,"Sirdar Road, Avondale",51.510928,-0.214594,20,true,false,false,300084
741,300085,"Freston Road, Avondale",51.512981,-0.219486,23,true,false,false,300085
742,300090,"Blenheim Crescent, Ladbroke Grove",51.515108,-0.208565,22,true,false,false,300090
743,300078,"Oxford Road, Putney",51.460792,-0.212607,20,true,false,false,300078
744,300077,"Ingrave Street, Clapham Junction",51.467454,-0.172293,30,true,false,false,300077
745,300075,"Upcerne Road, West Chelsea",51.478169,-0.182435,29,true,false,false,300075
746,300076,"Lots Road, West Chelsea",51.479573,-0.179038,24,true,false,false,300076
747,300089,"Ormonde Gate, Chelsea",51.487964,-0.161765,24,true,false,false,300089
748,300092,"Hertford Road, De Beauvoir Town",51.537277,-0.079201,25,true,false,false,300092
749,300081,"Haggerston Road, Haggerston",51.539328,-0.074284,37,true,false,false,300081
750,300080,"Culvert Road, Battersea",51.471095,-0.15785,27,true,false,false,300080
751,300074,"Newton Street, Covent Garden",51.516128,-0.120909,24,true,false,false,300074
752,300079,"London Street, Paddington",51.515117,-0.173712,19,true,false,false,300079
753,300006,"Clapham South, Clapham South",51.452997,-0.148651,28,true,false,false,300006
754,300067,"Grenfell Road, Avondale",51.5129,-0.214762,24,true,false,false,300067
755,300058,"The Vale, Chelsea",51.485121,-0.174971,24,true,false,false,300058
756,300073,"Prince of Wales Drive, Battersea Park",51.475153,-0.159169,21,true,false,false,300073
757,300069,"Harcourt Terrace, West Brompton",51.487958,-0.187404,24,true,false,false,300069
758,300057,"Westbourne Park Road, Portobello",51.51787,-0.201005,23,true,false,false,300057
759,300072,"Broadley Terrace, Marylebone",51.524561,-0.165668,18,true,false,false,300072
760,300071,"Elgin Avenue, Maida Hill",51.524309,-0.201234,18,true,false,false,300071
761,300068,"Humbolt Road, Fulham",51.483217,-0.21186,26,true,false,false,300068
762,200202,"Storey's Gate, Westminster",51.500703,-0.129698,21,true,false,false,200202
763,300027,"Mile End Park Leisure Centre, Mile End",51.520597,-0.032566,47,true,false,false,300027
764,200185,"St. John's Road, Clapham Junction",51.462392,-0.168292,33,true,false,false,200185
765,300064,"Ranelagh Gardens, Fulham",51.467601,-0.206827,29,true,false,false,300064
766,200079,"Ram Street, Wandsworth",51.457529,-0.192165,25,true,false,false,200079
767,200177,"Santos Road, Wandsworth",51.457059,-0.200806,30,true,false,false,200177
768,300065,"Clapham Common North Side, Clapham Common",51.461343,-0.159322,37,true,false,false,300065
769,300001,"Sandilands Road, Walham Green",51.473611,-0.191803,21,true,false,false,300001
770,300097,"Gwendwr Road, West Kensington",51.491026,-0.209121,30,true,false,false,300097
771,300007,"Rifle Place, Avondale",51.509224,-0.216016,21,true,false,false,300007
772,300015,"Binfield Road, Stockwell",51.472509,-0.122831,35,true,false,false,300015
773,300096,"Tallis Street, Temple",51.511891,-0.107349,24,true,false,false,300096
774,300098,"Hurlingham Park, Parsons Green",51.470131,-0.20464,20,true,false,false,300098
775,300101,"Little Brook Green, Brook Green",51.496664,-0.223868,33,true,false,false,300101
776,300099,"Adeline Place, Bloomsbury",51.517632,-0.129985,22,true,false,false,300099
779,200072,"Houndsditch, Aldgate",51.514449,-0.077178,28,true,false,false,200072
780,300070,"Imperial Wharf Station, Sands End",51.474665,-0.183165,25,true,false,false,300070
782,300210,"Halford Road, West Kensington",51.483911,-0.197609,24,true,false,false,300210
783,300213,"Monier Road, Hackney Wick",51.540311,-0.02163,27,true,false,false,300213
784,300200,"East Village, Queen Elizabeth Olympic Park",51.546326,-0.009935,34,true,false,false,300200
785,300233,"Aquatic Centre, Queen Elizabeth Olympic Park",51.541482,-0.010437,30,true,false,false,300233
786,300029,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015717,44,true,false,false,300029
787,300227,"Timber Lodge, Queen Elizabeth Olympic Park",51.546805,-0.014691,35,true,false,false,300227
788,300226,"Copper Box Arena, Queen Elizabeth Olympic Park",51.544909,-0.020542,31,true,false,false,300226
789,300021,"Podium, Queen Elizabeth Olympic Park",51.538718,-0.011889,40,true,false,false,300021
790,300234,"Stratford Station, Stratford",51.541793,-0.00481,28,true,false,false,300234
792,300214,"Blackfriars Road, Southwark",51.505461,-0.10454,42,true,false,false,300214
793,300205,"Cromer Street, Bloomsbury",51.528279,-0.119558,28,true,false,false,300205
795,300203,"Euston Square Gardens, Euston",51.527068,-0.131861,30,true,false,false,300203
796,300201,"Coram Street, Bloomsbury",51.524,-0.126409,29,true,false,false,300201
797,300211,"Ossulston Street, Somers Town",51.5293,-0.128279,30,true,false,false,300211
798,300212,"Birkenhead Street, King's Cross",51.530199,-0.122299,27,true,false,false,300212
799,300202,"Kings Gate House, Westminster",51.497698,-0.137598,24,true,false,false,300202
800,300248,"Sopwith Way, Battersea Park",51.481121,-0.149035,30,true,false,false,300248
801,300208,"Lavington Street, Bankside",51.505224,-0.098031,29,true,false,false,300208
802,300209,"Albert Square, Stockwell",51.47659,-0.118256,32,true,false,false,300209
803,300238,"Southwark Street, Bankside",51.505409,-0.098341,23,true,false,false,300238
804,300243,"Good's Way, King's Cross",51.534667,-0.125078,27,true,false,false,300243
805,300244,"The Metropolitan, Portobello",51.520509,-0.200804,18,true,false,false,300244
807,300236,"Bevington Road West, North Kensington",51.5212,-0.208888,24,true,false,false,300236
808,300207,"Gauden Road, Clapham",51.464995,-0.130908,28,true,false,false,300207
809,300240,"Lincoln's Inn Fields, Holborn",51.516277,-0.118272,28,true,false,false,300240
810,300237,"Tate Modern, Bankside",51.506725,-0.098807,30,true,false,false,300237
811,300228,"Westferry Circus, Canary Wharf",51.505703,-0.027772,36,true,false,false,300228
812,300217,"Here East North, Queen Elizabeth Olympic Park",51.548731,-0.022606,28,true,false,false,300217
813,300224,"New Spring Gardens Walk, Vauxhall",51.487807,-0.122759,33,true,false,false,300224
814,300245,"Clapham Road, Lingham Street, Stockwell",51.471433,-0.12367,30,true,false,false,300245
815,300231,"Lambeth Palace Road, Waterloo",51.500089,-0.116628,35,true,false,false,300231
816,300219,"Here East South, Queen Elizabeth Olympic Park",51.546532,-0.020597,20,true,false,false,300219
818,300249,"Westminster Pier, Westminster",51.501513,-0.123823,27,true,false,false,300249
819,300246,"Belvedere Road 2, South Bank",51.50621,-0.114842,38,true,false,false,300246
820,300239,"Victory Place, Walworth",51.492807,-0.091938,24,true,false,false,300239
821,300221,"Battersea Power Station, Battersea Park",51.483507,-0.147714,27,true,false,false,300221
826,300242,"Allington Street, Victoria",51.496863,-0.142943,28,true,false,false,300242
827,300247,"Cranmer Road, Stockwell",51.479601,-0.111471,24,true,false,false,300247
828,300225,"Normandy Road, Stockwell",51.473874,-0.11258,32,true,false,false,300225
829,300230,"Wynne Road, Stockwell",51.469217,-0.112686,25,true,false,false,300230
830,300229,"Sidney Road, Stockwell",51.469202,-0.119022,27,true,false,false,300229
831,300215,"St John's Crescent, Brixton",51.466232,-0.113179,25,true,false,false,300215
832,200240,"Ferndale Road, Brixton",51.464019,-0.115781,30,true,false,false,200240
833,300206,"Saltoun Road, Brixton",51.460232,-0.115375,42,true,false,false,300206
834,300216,"Gas Holders, Battersea Park",51.477966,-0.147857,26,true,false,false,300216
835,300220,"Farringdon Street, Holborn",51.516785,-0.104947,25,true,false,false,300220
836,300235,"York Way, Kings Cross",51.541596,-0.125441,24,true,false,false,300235
838,300222,"Fore Street, Guildhall",51.518093,-0.091401,25,true,false,false,300222
839,200144,"Sea Containers, South Bank",51.508033,-0.106823,30,true,false,false,200144
840,002679,"George Row, Bermondsey",51.498585,-0.068981,22,true,false,false,2679
841,002667,"Tower Wharf, Bermondsey",51.500845,-0.074704,20,true,false,false,2667
842,300250,"Temple Gardens, Temple",51.510981,-0.108322,24,true,false,false,300250
844,300252,"Canada Water Station, Rotherhithe",51.498439,-0.04915,35,true,false,false,300252
845,300253,"Bermondsey Station, Bermondsey",51.497995,-0.063471,30,true,false,false,300253
846,300063,"Burgess Park Albany Road, Walworth",51.48224,-0.094284,30,true,false,false,300063
847,300062,"South Bermondsey Station, Bermondsey",51.488067,-0.057774,24,true,false,false,300062
849,300061,"Crimscott Street, Bermondsey",51.495598,-0.078893,19,true,false,false,300061
850,300060,"Brandon Street, Walworth",51.489102,-0.091548,22,true,false,false,300060
851,300059,"The Blue, Bermondsey",51.492221,-0.062513,22,true,false,false,300059
852,200081,"Coomer Place, West Kensington",51.48357,-0.202038,27,true,false,false,200081
857,001100,"Strand, Strand",51.512582,-0.115057,35,true,false,false,1100
864,003429,"Abbey Orchard Street, Westminster",51.498125,-0.132102,29,true,false,false,3429
865,001020,"Leonard Circus , Shoreditch",51.524696,-0.084439,43,true,false,false,1020
866,300100,"Limburg Road, Clapham Junction",51.461923,-0.165297,21,true,false,false,300100
867,200083,"Pritchard's Road, Bethnal Green",51.532091,-0.061419,30,true,false,false,200083
868,001190,"Kennington Lane Rail Bridge, Vauxhall",51.486343,-0.122492,31,true,false,false,1190
869,001059,"Albert Embankment, Vauxhall",51.490435,-0.122806,24,true,false,false,1059
870,001219,"Lower Marsh, Waterloo",51.500139,-0.113935,17,true,false,false,1219
872,001127,"Risinghill Street, Angel",51.533319,-0.111781,25,true,false,false,1127
873,001111,"St. Pancras Way, Camden Town",51.537071,-0.13285,20,true,false,false,1111
874,300241,"Handyside Street, King's Cross",51.53724,-0.124807,27,true,false,false,300241
875,300204,"Victoria Rise, Clapham Common",51.461376,-0.147804,23,true,false,false,300204
876,001085,"Old Quebec Street, Marylebone",51.514577,-0.158264,16,true,false,false,1085
877,200191,"Spencer Park, Wandsworth Common",51.45787,-0.174691,25,true,false,false,200191
878,300032,"Victoria & Albert Museum, South Kensington",51.495898,-0.173009,30,true,false,false,300032
879,200136,"BBC White City, White City",51.514767,-0.225786,36,true,false,false,200136
881,200134,"Albany Street, The Regent's Park",51.528302,-0.144465,27,true,false,false,200134
882,200230,"Maplin Street, Mile End",51.525501,-0.032267,39,true,false,false,200230
883,200025,"London Fields, Hackney Central",51.54119,-0.058826,21,true,false,false,200025
884,200141,"Westfield Ariel Way, White City",51.509158,-0.224103,42,true,false,false,200141
885,200145,"Gloucester Avenue, Camden Town",51.537349,-0.147154,24,true,false,false,200145
887,001188,"London Zoo Car Park, The Regent's Park",51.536922,-0.150181,36,true,false,false,1188
888,001068,"Norton Folgate, Liverpool Street",51.521113,-0.078869,23,true,false,false,1068
889,300066,"Horse Guards Avenue, Westminster",51.505031,-0.123,29,true,false,false,300066
890,200123,"Burdett Road, Mile End",51.516196,-0.029137,33,true,false,false,200123
366,001230,"Millennium Hotel, Mayfair",51.510919,-0.151126,27,true,false,false,1230
